timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
278931131635,1,1,-1,-1,-2,-1,0,6
278931131635,-2,0,1,-4,-2,-3,-1,-3
278931137105,-4,0,0,-1,-1,-3,-9,-7
278931137105,-1,-1,-3,-1,1,1,-1,-3
278931168614,1,-4,0,1,1,1,1,-1
278931168614,0,-1,-1,1,-1,-1,0,0
278931177830,-2,-2,-2,-1,-2,0,-2,-4
278931177830,2,0,1,-2,0,-2,-1,2
278931178689,0,-1,0,0,-1,0,-1,-3
278931178689,-1,-1,-2,0,0,3,3,1
278931191036,-1,0,-2,-1,-2,-2,-5,-4
278931191036,-2,-1,-2,0,-3,-2,2,2
278931191709,-1,0,-1,-2,0,-3,0,2
278931191709,-4,-2,0,-1,0,1,-3,-2
278931197037,0,0,-2,-1,-1,-1,1,-5
278931197037,-2,-2,0,0,-1,-1,-4,2
278931213571,0,0,-2,-2,-2,-2,-3,3
278931213571,-1,-1,-1,-1,0,0,0,-6
278931214978,-1,-1,-1,1,-1,0,-2,4
278931214978,-1,0,0,-2,-2,-1,0,-2
278931228174,-1,-1,0,-3,-1,-1,-1,1
278931228174,1,0,0,2,0,-7,-6,-4
278931250896,0,-3,-2,-1,-1,-4,-1,1
278931250896,0,-1,0,-2,-2,-3,-1,-3
278931251700,-2,-1,-1,-2,0,5,2,-10
278931251700,1,0,-2,-3,-2,-3,2,8
278931257049,1,-2,-1,-1,-3,-2,-5,-5
278931257049,0,0,0,0,-1,2,1,11
278931289701,-1,-1,-1,0,0,2,-1,0
278931289701,1,-2,0,0,0,0,0,-1
278931291334,-3,-1,-1,0,2,0,-5,-7
278931291334,-2,-2,-1,-2,-3,-3,2,1
278931292120,-1,-1,-1,-1,-5,-4,-3,-1
278931292120,-2,-1,-3,-1,-2,1,3,-9
278931319038,0,-1,0,-2,-1,0,6,4
278931319038,0,-1,-1,-1,2,-4,-10,0
278931319824,-3,-1,-1,0,1,-3,0,-1
278931319824,-1,-1,-2,-1,-3,-2,-1,1
278931321472,-1,-1,-2,-1,-2,0,1,-2
278931321472,-2,1,1,1,-1,-1,1,-6
278931333973,-1,0,-2,0,0,0,-2,-4
278931333973,0,-1,-1,-1,0,0,0,12
278931335447,-2,-2,-2,-3,0,0,-2,-5
278931335447,2,-1,-2,-1,0,1,4,12
278931348242,0,-1,-1,1,0,-2,-4,-1
278931348242,-1,0,-1,-1,1,-3,-6,-13
278931354601,1,1,0,0,0,-2,2,8
278931354601,-3,0,-2,0,1,2,-1,1
278931370700,-1,0,-1,-2,-2,-2,1,-2
278931370700,0,-1,-1,-1,-5,-1,2,1
278931377193,-3,-1,0,0,-4,-2,-4,-4
278931377193,-2,-1,-2,-2,-3,0,-5,-6
278931409976,-1,0,-1,-1,-2,-2,1,0
278931409976,0,0,-1,-1,2,2,0,7
278931411355,1,0,0,-3,-2,0,4,5
278931411355,1,-1,0,-2,-2,-3,-1,-4
278931412226,-1,-1,1,1,2,2,-1,-3
278931412226,0,-1,1,-1,1,-3,-6,-1
278931423511,-3,-2,-2,-1,-2,-1,-5,-11
278931423511,1,-3,-1,0,1,2,3,9
278931438489,-1,-2,0,-2,-3,-2,-1,1
278931438489,0,-1,-1,-2,-3,-2,3,-1
278931440022,-2,-2,-2,-2,0,0,0,2
278931440022,-1,-1,0,1,-3,-2,0,-10
278931452991,-1,0,-3,-1,-3,0,-1,0
278931452991,-3,-1,-2,0,-3,-3,-1,0
278931469889,0,-1,-1,-3,-2,-1,2,-2
278931469889,-3,-1,-1,0,-2,-1,-7,1
278931470717,-1,0,-1,-2,0,2,6,-3
278931470717,-2,-1,0,-1,-2,-1,-3,-5
278931474536,0,1,-2,0,-3,-3,-2,1
278931474536,0,-1,-1,0,2,1,1,-2
278931506026,-1,-1,2,-1,0,-2,-7,-2
278931506026,-2,-3,-2,0,0,0,0,0
278931507530,-2,-1,1,0,2,-1,-3,-2
278931507530,-2,0,-1,-1,1,0,6,-1
278931529783,-3,-1,-1,0,0,1,-2,2
278931529783,-2,1,-2,-1,-1,-1,-2,-7
278931531319,2,0,0,-1,-2,-2,3,10
278931531319,-1,-2,-2,-1,-2,-1,-5,-3
278931532141,-2,-2,-1,-1,0,-1,3,0
278931532141,-1,-1,0,2,1,0,-1,0
278931559261,0,-1,-1,0,0,-1,-3,-7
