timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1535040501194099,-8,-26,-6,4,7,2,-8,-7
1535040501194099,46,52,21,-21,14,122,127,38
1535040501195980,-24,-54,-20,-9,-45,-102,5,-8
1535040501195980,10,20,18,-1,-37,58,42,12
1535040501208080,-27,-11,-8,19,66,-4,-68,-33
1535040501208080,16,-25,-7,5,0,25,-63,40
1535040501216968,21,6,-14,-51,-16,-6,4,-71
1535040501216968,-36,-18,0,5,20,29,8,5
1535040501231078,42,14,-4,-29,-45,-68,-38,-2
1535040501231078,-3,6,3,-30,1,-11,74,6
1535040501232969,-63,-27,3,51,37,-10,-60,-21
1535040501232969,100,81,30,-10,-4,-9,82,42
1535040501254022,-108,-51,-31,-12,-88,30,120,15
1535040501254022,-24,-4,-8,7,52,-53,-80,-10
1535040501255963,67,58,20,-2,-68,-16,-13,-44
